Time (ns),Current (nA),Voltage (mV),Energy (uJ),DSR
"2367145000","2229000","3270","17668.7","0x3D3B886C0004870"
"2367979000","2229000","3270","17675.0","0x3D3B9E080004870"
"2368814000","2412800","3270","17681.3",""
"2369897000","2412800","3269","17689.6",""
"2370788000","2412800","3269","17696.3",""
"2371621000","2412800","3269","17703.0",""
"2372455000","2412800","3270","17709.4",""
"2373289000","2412800","3270","17716.1",""
"2374373000","2412800","3269","17724.0",""
"2375265000","2412800","3270","17731.1",""
"2376105000","2328900","3270","17737.4",""
"2376938000","2328900","3270","17744.1",""
"2377772000","2328900","3269","17750.4","0x3D3B87EC0004870"
"2378856000","2328900","3270","17758.7","0x3D3926480004870"
"2379747000","2328900","3270","17765.4",""
"2380582000","2328900","3270","17771.7",""
"2381415000","2328900","3270","17778.0",""
"2382249000","2328900","3270","17784.7",""
"2383333000","2332600","3270","17793.0",""
"2384225000","2332600","3270","17799.7","0x3D3B8BEC0004870"
"2385059000","2332600","3270","17806.0","0x3D3B9D680004870"
"2385899000","2332600","3270","17812.3",""
"2386733000","2332600","3270","17819.0",""
"2387817000","2332600","3270","17827.3",""
"2388709000","2332600","3269","17834.0",""
"2389542000","2332600","3270","17840.4",""
"2390375000","2309000","3270","17846.7",""
"2391209000","2309000","3270","17853.4",""
"2392284000","2309000","3270","17861.3",""
"2393183000","2309000","3269","17868.4",""
"2394017000","2309000","3269","17874.7",""
"2394851000","2309000","3269","17881.0",""
"2395689000","2309000","3269","17887.7",""
"2396774000","2309000","3269","17896.0",""
"2397666000","2328900","3269","17902.7",""
"2398500000","2328900","3270","17909.0",""
"2399333000","2328900","3269","17915.7",""
"2400167000","2328900","3269","17922.0",""
"2401250000","2328900","3269","17929.5",""
"2402142000","2328900","3269","17934.2",""
"2402976000","2328900","3269","17938.6",""
"2403810000","2328900","3269","17943.3",""
"2404644000","2328900","3269","17948.8",""
"2405737000","2057700","3269","17957.5",""
"2406628000","2057700","3269","17965.0",""
"2407462000","2057700","3269","17971.7",""
"2408295000","2057700","3269","17978.4",""
"2409127000","2057700","3269","17985.5","0x3D3BD36C0004870"
"2410211000","2057700","3269","17994.2","0x3D39F2A80004870"
"2411102000","2057700","3269","18000.9","0x23D39B7280004808"
"2411936000","2057700","3269","18006.8","0x3D39F1880004870"
"2412770000","2397500","3269","18013.2",""
"2413605000","2397500","3269","18018.7",""
"2414688000","2397500","3269","18027.4",""
"2415586000","2397500","3269","18033.7",""
"2416420000","2397500","3269","18040.0",""
"2417253000","2397500","3269","18046.3",""
"2418088000","2397500","3269","18051.8",""
"2419170000","2397500","3269","18060.5",""
"2420062000","2212900","3269","18066.4",""
"2420896000","2212900","3269","18073.1",""
"2421730000","2212900","3270","18079.0",""
"2422564000","2212900","3270","18084.9",""
"2423648000","2212900","3270","18093.2",""
"2424539000","2212900","3270","18099.5",""
"2425373000","2212900","3270","18105.9",""
"2426212000","2212900","3270","18111.4",""
"2427045000","2242800","3269","18118.1",""
"2428128000","2242800","3269","18126.0",""
"2429021000","2242800","3270","18132.3",""
"2429856000","2242800","3269","18139.0",""
"2430689000","2242800","3270","18144.5",""
"2431522000","2242800","3270","18151.2",""
"2432606000","2242800","3270","18158.3",""
"2433497000","2242800","3270","18165.4",""
"2434330000","2231600","3270","18171.7","0x23D39B7280004808"
"2435164000","2231600","3270","18177.6","0x3D3BD3680004870"
"2436003000","2231600","3270","18184.4",""
"2437086000","2231600","3270","18191.5",""
"2437977000","2231600","3270","18198.6",""
"2438811000","2231600","3270","18204.5",""
"2439644000","2231600","3270","18210.8",""
"2440478000","2231600","3271","18217.1","0x23D39B7280004808"
"2441561000","2215000","3271","18224.6","0x3D39F1C80004870"
"2442453000","2215000","3271","18231.7",""
"2443287000","2215000","3270","18237.2",""
"2444120000","2215000","3271","18243.5",""
"2444955000","2215000","3271","18249.8",""
"2446036000","2215000","3271","18257.7",""
"2446936000","2215000","3271","18264.4","0x23D39B7280004808"
"2447774000","2215000","3271","18270.4","0x3D39F2080004870"
"2448609000","2239000","3272","18276.7",""
"2449442000","2239000","3271","18282.2",""
"2450525000","2239000","3271","18290.9",""
"2451416000","2239000","3271","18296.8",""
"2452250000","2239000","3271","18303.1",""
"2453083000","2239000","3271","18309.8","0x23D39B7280004808"
"2453916000","2239000","3271","18315.3","0x3D3BD3E80004870"
"2455000000","2239000","3271","18323.6",""
"2455897000","2197600","3272","18329.5",""
"2456731000","2197600","3271","18336.2",""
"2457566000","2197600","3271","18342.1",""
"2458400000","2197600","3271","18348.1",""
"2459483000","2197600","3271","18356.3",""
"2460373000","2197600","3271","18362.7",""
"2461207000","2197600","3271","18369.0",""
"2462040000","2197600","3270","18374.5",""
"2462872000","2245300","3271","18381.2",""
"2463956000","2245300","3271","18388.7","0x23D39B7280004808"
"2464848000","2245300","3271","18395.4","0x3D39F1080004870"
"2465688000","2245300","3271","18402.1",""
"2466522000","2245300","3271","18407.6",""
"2467356000","2245300","3271","18413.9",""
"2468432000","2245300","3271","18421.4",""
"2469331000","2245300","3271","18428.5",""
"2470165000","2212700","3270","18434.5","0x23D39B7280004808"
"2470999000","2212700","3271","18440.4","0x3D39F3A80004870"
"2471832000","2212700","3271","18447.1","0x3D39F1880004870"
"2472915000","2212700","3271","18454.2",""
"2473808000","2212700","3271","18461.3",""
"2474642000","2212700","3271","18467.2",""
"2475483000","2212700","3271","18473.5",""
"2476316000","2212700","3271","18479.8",""
"2477399000","2230900","3270","18487.7",""
"2478291000","2230900","3270","18494.8",""
"2479125000","2230900","3270","18501.5",""
"2479960000","2230900","3270","18508.6",""
"2480794000","2230900","3270","18515.3",""
"2481936000","2230900","3270","18524.4",""
"2482769000","2230900","3270","18531.1",""
"2483603000","2467600","3270","18538.2",""
"2484437000","2467600","3270","18544.9",""
"2485271000","2467600","3270","18551.7",""
"2486361000","2467600","3270","18560.7",""
"2487251000","2467600","3270","18567.8",""
"2488085000","2467600","3271","18574.5",""
"2488919000","2467600","3271","18580.1",""
"2489758000","2467600","3271","18586.8",""
"2490842000","2329300","3271","18593.9",""
"2491733000","2329300","3270","18601.0",""
"2492569000","2329300","3270","18607.3",""
"2493403000","2329300","3270","18613.2",""
"2494236000","2329300","3270","18619.5",""
"2495321000","2329300","3270","18627.0",""
"2496217000","2329300","3269","18634.1",""
"2497051000","2329300","3270","18639.6",""
"2497885000","2257500","3270","18646.3",""
"2498719000","2257500","3270","18652.7",""
"2499803000","2257500","3270","18660.1",""
"2500695000","2257500","3270","18667.3",""
"2501529000","2257500","3271","18672.8",""
"2502363000","2257500","3271","18679.5",""
"2503197000","2257500","3271","18685.4",""
"2504281000","2257500","3271","18693.3",""
"2505173000","2230800","3271","18700.0","0x23D39B7280004808"
"2506012000","2230800","3271","18705.9","0x3D3BD2A80004870"
"2506845000","2230800","3272","18712.6",""
"2507680000","2230800","3272","18717.7",""
"2508763000","2230800","3271","18726.4",""
"2509655000","2230800","3271","18732.7",""
"2510489000","2230800","3271","18739.0",""
"2511323000","2230800","3271","18745.4",""
"2512157000","2207700","3271","18750.9",""
"2513299000","2207700","3272","18760.0",""
"2514133000","2207700","3272","18765.5",""
"2514966000","2207700","3272","18771.8",""
"2515806000","2207700","3272","18777.7",""
"2516638000","2207700","3271","18784.0","0x3D3BD3AC0004870"
"2517722000","2207700","3271","18792.3","0x23D39B7280004808"
"2518614000","2207700","3271","18798.2","0x3D39F3680004870"
"2519447000","2246500","3271","18804.9",""
"2520282000","2246500","3271","18810.4",""
"2521115000","2246500","3271","18816.8",""
"2522198000","2246500","3272","18824.6",""
"2523090000","2246500","3272","18831.4",""
"2523923000","2246500","3272","18837.7",""
"2524757000","2246500","3271","18843.2",""
"2525595000","2246500","3271","18849.9",""
"2526736000","2197600","3271","18857.8",""
"2527570000","2197600","3271","18864.5",""
"2528403000","2197600","3271","18870.4",""
"2529238000","2197600","3272","18876.3",""
"2530071000","2197600","3271","18883.0",""
"2531155000","2197600","3271","18890.5",""
"2532051000","2197600","3271","18897.6",""
"2532886000","2197600","3271","18903.1",""
"2533720000","2242200","3271","18909.5",""
"2534554000","2242200","3271","18915.8",""
"2535643000","2242200","3270","18923.7",""
"2536535000","2242200","3271","18930.8","0x23D39B7280004808"
"2537369000","2242200","3271","18935.9","0x3D3BD2A80004870"
"2538202000","2242200","3271","18942.6",""
"2539035000","2242200","3270","18948.5","0x23D39B7280004808"
"2540177000","2242200","3271","18957.2","0x3D39F3080004870"
"2541011000","2229800","3271","18963.1",""
"2541845000","2229800","3271","18969.0",""
"2542679000","2229800","3271","18975.7",""
"2543513000","2229800","3271","18981.3",""
"2544597000","2229800","3271","18989.5",""
"2545495000","2229800","3271","18995.8",""
"2546329000","2229800","3271","19002.2",""
"2547163000","2229800","3271","19008.5",""
"2547997000","2224400","3270","19014.4",""
"2549139000","2224400","3270","19023.1",""
"2549973000","2224400","3270","19028.6",""
"2550807000","2224400","3270","19035.3",""
"2551642000","2224400","3270","19041.2",""
"2552476000","2224400","3270","19047.5",""
"2553559000","2224400","3271","19055.8",""
"2554452000","2224400","3271","19062.1",""
"2555287000","2263200","3271","19068.8",""
"2556126000","2263200","3271","19075.5",""
"2556961000","2263200","3271","19082.7",""
"2558044000","2263200","3271","19091.3",""
"2558935000","2263200","3271","19098.8",""
"2559770000","2263200","3270","19105.5",""
"2560603000","2263200","3271","19112.3",""
"2561437000","2263200","3271","19119.0","0x3D3BD3AC0004870"
"2562520000","2480700","3270","19128.0","0x3D3AEFE80004870"
"2563411000","2480700","3270","19135.2",""
"2564245000","2480700","3271","19142.3",""
"2565079000","2480700","3271","19148.6","0x3D3BD3AC0004870"
"2565917000","2480700","3271","19154.1","0x3D39F1680004870"
"2566999000","2480700","3271","19162.8",""
"2567891000","2480700","3271","19168.7",""
"2568724000","2480700","3271","19175.0",""
"2569557000","2293600","3270","19181.3",""
"2570393000","2293600","3271","19187.2",""
"2571476000","2293600","3271","19195.5",""
"2572368000","2293600","3270","19201.4",""
"2573201000","2293600","3270","19208.1",""
"2574039000","2293600","3270","19214.1","0x23D39B7280004808"
"2574873000","2293600","3271","19220.4","0x3D39F3C80004870"
"2575963000","2293600","3271","19228.3",""
"2576855000","2211400","3271","19234.6",""
"2577689000","2211400","3271","19241.3",""
"2578522000","2211400","3270","19246.8",""
"2579356000","2211400","3271","19253.5",""
"2580439000","2211400","3271","19261.0",""
"2581330000","2211400","3271","19267.7",""
"2582164000","2211400","3271","19274.0",""
"2582998000","2211400","3271","19279.9",""
"2583833000","2244300","3271","19286.2",""
"2584915000","2244300","3271","19293.7",""
"2585813000","2244300","3271","19300.8",""
"2586647000","2244300","3271","19306.8",""
"2587481000","2244300","3271","19312.7",""
"2588315000","2244300","3270","19319.4",""
"2589398000","2244300","3270","19326.9","0x3D39F4280004870"
"2590232000","2244300","3270","19333.2",""
"2591123000","2196800","3270","19339.1",""
"2591957000","2196800","3270","19345.8",""
"2592791000","2196800","3270","19352.1",""
"2593875000","2196800","3270","19359.6",""
"2594766000","2196800","3269","19366.7","0x23D39B7280004808"
"2595605000","2196800","3269","19372.2","0x3D39F3A80004870"
"2596439000","2196800","3269","19378.9",""
"2597272000","2196800","3269","19384.9",""
"2598356000","2247900","3269","19392.8",""
"2599248000","2247900","3269","19399.5",""
"2600083000","2247900","3268","19405.4","0x3D39EE680004870"
"2600917000","2247900","3268","19412.1",""
"2601751000","2247900","3268","19417.2",""
"2602835000","2247900","3268","19425.9",""
"2603726000","2247900","3268","19432.2","0x23D39B7280004808"
"2604561000","2247900","3268","19438.5","0x3D3BD2A80004870"
"2605395000","2241900","3269","19444.8","0x23D39B7280004808"
"2606235000","2241900","3268","19450.3","0x3D39F0A80004870"
"2607319000","2241900","3269","19459.0",""
"2608210000","2241900","3269","19464.9",""
"2609045000","2241900","3269","19471.3",""
"2609879000","2241900","3269","19477.6",""
"2610714000","2241900","3270","19483.5",""
"2611856000","2241900","3270","19492.2",""
"2612690000","2212200","3270","19498.1",""
"2613524000","2212200","3270","19504.4",""
"2614357000","2212200","3270","19509.9",""
"2615227000","2212200","3270","19517.0",""
"2616374000","2212200","3270","19524.9","0x23D39B7280004808"
"2617208000","2212200","3270","19531.2","0x3D39F1080004870"
"2618042000","2212200","3270","19537.5",""
"2618874000","2212200","3270","19543.4",""
"2619708000","2231100","3270","19549.8",""
"2620791000","2231100","3269","19557.2",""
"2621682000","2231100","3269","19564.4",""
"2622515000","2231100","3270","19570.3",""
"2623349000","2231100","3270","19576.6",""
"2624183000","2231100","3270","19582.9",""
"2625267000","2231100","3269","19590.4",""
"2626165000","2231100","3269","19597.5",""
"2626999000","2213500","3269","19603.0",""
"2627833000","2213500","3270","19609.3",""
"2628667000","2213500","3270","19615.6",""
"2629750000","2213500","3269","19623.5",""
"2630641000","2213500","3269","19630.2",""
"2631475000","2213500","3269","19636.1",""
"2632309000","2213500","3269","19642.9",""
"2633143000","2213500","3269","19650.0",""
"2634285000","2330300","3269","19659.0",""
"2635120000","2330300","3269","19666.1",""
"2635959000","2330300","3269","19672.9",""
"2636793000","2330300","3270","19679.2",""
"2637627000","2330300","3270","19685.5",""
"2638768000","2330300","3270","19694.2",""
"2639602000","2330300","3271","19700.5",""
"2640436000","2330300","3271","19706.8",""
"2641270000","2345400","3271","19713.1",""
"2642103000","2345400","3271","19719.0",""
"2643187000","2345400","3271","19727.3",""
"2644078000","2345400","3271","19734.0",""
"2644912000","2345400","3271","19740.3",""
"2645751000","2345400","3271","19746.6",""
"2646584000","2345400","3271","19752.9",""
"2647668000","2345400","3270","19761.2",""
"2648560000","2279600","3271","19767.9",""
"2649394000","2279600","3271","19774.3",""
"2650228000","2279600","3271","19781.0",""
"2651062000","2279600","3271","19787.3",""
"2652146000","2279600","3271","19795.6",""
"2653038000","2279600","3271","19802.3",""
"2653872000","2279600","3271","19808.6",""
"2654706000","2279600","3271","19814.9",""
"2655546000","2327900","3270","19821.6",""
"2656630000","2327900","3270","19829.5",""
"2657525000","2327900","3270","19836.6",""
"2658360000","2327900","3270","19842.9",""
"2659193000","2327900","3271","19849.2",""
"2660028000","2327900","3270","19855.5",""
"2661104000","2327900","3270","19863.8",""
"2662005000","2327900","3270","19870.9",""
"2662838000","2312000","3271","19877.2",""
"2663672000","2312000","3270","19884.0",""
"2664507000","2312000","3270","19890.3",""
"2665595000","2312000","3270","19898.6",""
"2666487000","2312000","3270","19905.7","0x3D3B8A4C0004870"
"2667321000","2312000","3270","19912.0","0x3D391D680004870"
"2668154000","2312000","3270","19918.7",""
"2668988000","2312000","3270","19925.0",""
"2670073000","2313900","3270","19932.5",""
"2670965000","2313900","3271","19937.2",""
"2671798000","2313900","3271","19941.5",""
"2672631000","2313900","3271","19945.9",""
"2673466000","2313900","3271","19951.4",""
"2674549000","2313900","3271","19960.5",""
"2675442000","2313900","3271","19967.6",""
"2676280000","2313900","3271","19974.3",""
"2677113000","2313900","3270","19981.4",""
"2677947000","2140000","3271","19988.1",""
"2679030000","2140000","3271","19996.8",""
"2679922000","2140000","3271","20003.5",""
"2680756000","2140000","3270","20009.4",""
"2681591000","2140000","3270","20016.1",""
"2682423000","2140000","3270","20021.6",""
"2683499000","2140000","3270","20029.9",""
"2684398000","2140000","3270","20036.2","0x23D39B7280004808"
"2685232000","2247900","3270","20042.1","0x3D3BD2C80004870"
"2686072000","2247900","3270","20048.8","0x23D39B7280004808"
"2686906000","2247900","3270","20054.4","0x3D39F4080004870"
"2687988000","2247900","3270","20063.0",""
"2688880000","2247900","3269","20069.0",""
"2689714000","2247900","3270","20075.3",""
"2690548000","2247900","3269","20081.6",""
"2691383000","2247900","3269","20087.5",""
"2692466000","2247500","3270","20095.8",""
"2693358000","2247500","3270","20101.7",""
"2694190000","2247500","3269","20108.4",""
"2695024000","2247500","3269","20113.9",""
"2695863000","2247500","3270","20120.6",""
"2697004000","2247500","3270","20128.9","0x23D39B7280004808"
"2697838000","2247500","3270","20134.8","0x3D39F3680004870"
"2698672000","2247500","3269","20141.6",""
"2699511000","2205600","3269","20147.1",""
"2700346000","2205600","3269","20153.8",""
"2701429000","2205600","3269","20160.9",""
"2702320000","2205600","3269","20168.0",""
"2703154000","2205600","3269","20174.3",""
"2703987000","2205600","3268","20180.2",""
"2704821000","2205600","3269","20186.5",""
"2705911000","2205600","3269","20194.0",""
"2706802000","2246500","3269","20201.1",""
"2707635000","2246500","3269","20206.6",""
"2708470000","2246500","3269","20212.9",""
"2709303000","2246500","3269","20219.7",""
"2710387000","2246500","3269","20227.1",""
"2711278000","2246500","3269","20234.3","0x3D3BD36C0004870"
"2712112000","2246500","3269","20239.8","0x3D3BD2A80004870"
"2712946000","2246500","3269","20246.1",""
"2713779000","2227200","3269","20252.4",""
"2714864000","2227200","3269","20260.3",""
"2715760000","2227200","3269","20267.0",""
"2716594000","2227200","3269","20272.9",""
"2717427000","2227200","3269","20279.2","0x3D3BD36C0004870"
"2718261000","2227200","3268","20285.1","0x3D0401E80004870"
"2719346000","2227200","3268","20293.4",""
"2720238000","2227200","3268","20299.7",""
"2721072000","2212700","3268","20305.6",""
"2721906000","2212700","3269","20312.4",""
"2722741000","2212700","3269","20317.9",""
"2723824000","2212700","3269","20326.2",""
"2724716000","2212700","3268","20332.1",""
"2725554000","2212700","3269","20338.8",""
"2726387000","2212700","3269","20345.1",""
"2727221000","2212700","3269","20351.0",""
"2728304000","2247900","3269","20359.3",""
"2729195000","2247900","3269","20365.2",""
"2730030000","2247900","3269","20371.9",""
"2730864000","2247900","3269","20377.4",""
"2731697000","2247900","3270","20383.8",""
"2732781000","2247900","3270","20391.6","0x23D39B7280004808"
"2733673000","2247900","3270","20398.0","0x3D39F3680004870"
"2734505000","2247900","3269","20404.7",""
"2735340000","2191600","3269","20410.2",""
"2736179000","2191600","3269","20416.9",""
"2737262000","2191600","3269","20424.4",""
"2738154000","2191600","3269","20431.1",""
"2738988000","2191600","3270","20437.4",""
"2739822000","2191600","3270","20443.3",""
"2740656000","2191600","3270","20450.0",""
"2741746000","2191600","3270","20457.5",""
"2742637000","2244400","3270","20464.2",""
"2743470000","2244400","3270","20470.1",""
"2744306000","2244400","3270","20476.5",""
"2745139000","2244400","3270","20482.8",""
"2746286000","2244400","3269","20491.1",""
"2747121000","2244400","3270","20497.8",""
"2747955000","2244400","3270","20504.9",""
"2748789000","2244400","3270","20511.6",""
"2749623000","2345000","3270","20518.3",""
"2750707000","2345000","3270","20527.0",""
"2751600000","2345000","3271","20534.1",""
"2752433000","2345000","3270","20541.2","0x3D3BD3AC0004870"
"2753267000","2345000","3270","20547.9","0x3D3BD3C80004870"
"2754100000","2345000","3270","20554.6",""
"2755184000","2345000","3271","20563.7",""
"2756082000","2463400","3271","20570.8",""
"2756915000","2463400","3270","20577.5",""
"2757749000","2463400","3270","20583.0",""
"2758583000","2463400","3270","20589.7",""
"2759667000","2463400","3270","20596.8",""
"2760558000","2463400","3270","20603.9",""
"2761392000","2463400","3270","20610.2",""
"2762226000","2463400","3270","20616.2",""
"2763059000","2244300","3270","20622.5",""
"2764144000","2244300","3271","20630.0",""
"2765035000","2244300","3270","20637.1",""
"2765875000","2244300","3270","20643.0","0x23D39B7280004808"
"2766709000","2244300","3270","20649.3","0x3D39F1880004870"
"2767543000","2244300","3270","20655.6",""
"2768627000","2244300","3270","20663.1",""
"2769520000","2244300","3270","20670.2",""
"2770353000","2212500","3271","20675.7",""
"2771187000","2212500","3271","20682.0",""
"2772021000","2212500","3270","20688.0","0x3D39B6E80004878"
"2773161000","2212500","3270","20696.6","0x3D39F0E80004870"
"2773995000","2212500","3270","20702.5",""
"2774829000","2212500","3270","20708.5",""
"2775669000","2212500","3270","20715.2",""
"2776503000","2212500","3270","20720.7",""
"2777646000","2229200","3270","20729.4",""
"2778479000","2229200","3270","20735.3",""
"2779313000","2229200","3270","20741.6",""
"2780146000","2229200","3270","20748.3",""
"2780979000","2229200","3271","20753.4",""
"2782122000","2229200","3271","20762.5",""
"2782999000","2229200","3270","20768.4",""
"2783835000","2229200","3270","20775.1",""
"2784668000","2230100","3270","20781.1",""
"2785507000","2230100","3271","20787.0",""
"2786648000","2230100","3270","20795.6",""
"2787481000","2230100","3270","20801.6",""
"2788314000","2230100","3270","20808.3",""
"2789148000","2230100","3271","20813.8",""
"2789982000","2230100","3271","20820.1",""
"2791066000","2230100","3271","20828.0",""
"2791957000","2230200","3270","20834.7",""
"2792791000","2230200","3270","20841.0",""
"2793627000","2230200","3271","20846.5",""
"2794460000","2230200","3270","20853.2",""
"2795607000","2230200","3270","20861.1",""
"2796441000","2230200","3270","20867.4",""
"2797273000","2230200","3270","20873.8",""
"2798107000","2230200","3270","20879.7",""
"2798940000","2225400","3270","20886.0",""
"2800082000","2225400","3270","20893.9",""
"2800915000","2225400","3269","20900.6",""
"2801749000","2225400","3270","20906.1",""
"2802584000","2225400","3270","20912.4",""
"2803418000","2225400","3270","20919.1",""
"2804502000","2225400","3270","20926.6",""
"2805394000","2225400","3270","20933.7",""
"2806233000","2212700","3270","20939.2",""
"2807067000","2212700","3271","20945.5",""
"2807901000","2212700","3271","20951.9","0x23D39B7280004808"
"2809043000","2212700","3270","20960.1","0x3D3BD3E80004870"
"2809877000","2212700","3271","20966.5",""
"2810711000","2212700","3271","20972.4",""
"2811545000","2212700","3271","20978.7",""
"2812379000","2212700","3271","20984.2",""
"2813461000","2249300","3271","20992.9",""
"2814354000","2249300","3271","20999.2",""
"2815188000","2249300","3271","21005.5","0x3D39F2280004870"
