Time (ns),Current (nA),Voltage (mV),Energy (uJ),DSR
"612579000","2314000","3271","4586.1",""
"613725000","2314000","3271","4594.4",""
"614558000","2314000","3271","4600.3",""
"615392000","2314000","3271","4606.6",""
"616226000","2206300","3271","4612.5",""
"617060000","2206300","3270","4619.3",""
"618144000","2206300","3270","4627.1","0x23D39B7280004808"
"619035000","2206300","3270","4633.4","0x3D39F3080004870"
"619869000","2206300","3271","4639.4",""
"620709000","2206300","3270","4645.7",""
"621543000","2206300","3270","4651.6",""
"622684000","2206300","3270","4659.9",""
"623517000","2229800","3271","4666.2",""
"624351000","2229800","3271","4672.1",""
"625185000","2229800","3271","4678.4",""
"626018000","2229800","3271","4684.3",""
"627161000","2229800","3270","4693.8",""
"627995000","2229800","3271","4700.1",""
"628829000","2229800","3271","4706.8",""
"629663000","2229800","3271","4713.1",""
"630503000","2327900","3270","4719.9",""
"631645000","2327900","3271","4728.9",""
"632480000","2327900","3271","4735.2",""
"633313000","2327900","3271","4742.0",""
"634148000","2327900","3271","4748.3",""
"634982000","2327900","3271","4755.0",""
"636066000","2327900","3271","4762.1",""
"636959000","2327900","3271","4768.0",""
"637792000","2296300","3271","4775.1",""
"638626000","2296300","3271","4781.4",""
"639460000","2296300","3270","4787.7",""
"640550000","2296300","3270","4795.6",""
"641440000","2296300","3270","4801.9",""
"642274000","2296300","3270","4808.2","0x23D39B7280004808"
"643108000","2296300","3270","4814.5",""
"643942000","2296300","3270","4820.5","0x3D39F1680004870"
"645026000","2231100","3270","4828.3",""
"645917000","2231100","3270","4834.7",""
"646751000","2231100","3270","4841.0",""
"647584000","2231100","3270","4846.9",""
"648419000","2231100","3270","4853.2",""
"649503000","2231100","3270","4861.5",""
"650401000","2231100","3270","4867.8",""
"651234000","2231100","3270","4873.7",""
"652068000","2206500","3270","4879.6",""
"652902000","2206500","3270","4885.9","0x23D39B7280004808"
"654044000","2206500","3270","4894.2","0x3D3B86480004870"
"654878000","2206500","3270","4900.5",""
"655717000","2206500","3270","4906.5",""
"656552000","2206500","3270","4913.2",""
"657385000","2206500","3269","4920.3",""
"658469000","2206500","3270","4928.6",""
"659360000","2312000","3270","4935.3",""
"660200000","2312000","3269","4941.2",""
"661035000","2312000","3269","4947.5",""
"661868000","2312000","3270","4953.8",""
"662952000","2312000","3270","4961.7",""
"663844000","2312000","3270","4968.0",""
"664678000","2312000","3269","4974.3",""
"665512000","2312000","3270","4980.2",""
"666346000","2224600","3270","4986.5",""
"667487000","2224600","3270","4994.8","0x23D39B7280004808"
"668321000","2224600","3270","5001.1","0x3D39F2080004870"
"669155000","2224600","3270","5007.1",""
"669988000","2224600","3270","5013.0",""
"670828000","2224600","3270","5019.3",""
"671905000","2224600","3270","5026.8",""
"672804000","2224600","3270","5033.9",""
"673639000","2212700","3270","5039.8",""
"674473000","2212700","3269","5046.1",""
"675307000","2212700","3270","5052.0",""
"676391000","2212700","3270","5060.7",""
"677280000","2212700","3270","5067.8",""
"678113000","2212700","3270","5074.5",""
"678947000","2212700","3269","5080.8","0x23D39B7280004808"
"679780000","2212700","3270","5087.1","0x3D0401E80004870"
"680927000","2313200","3270","5095.4",""
"681761000","2313200","3270","5101.3",""
"682595000","2313200","3270","5107.7",""
"683429000","2313200","3269","5113.6",""
"684263000","2313200","3270","5119.9",""
"685404000","2313200","3270","5128.2",""
"686239000","2313200","3270","5134.5",""
"687074000","2313200","3271","5140.4",""
"687907000","2209200","3271","5146.3",""
"688742000","2209200","3271","5152.2",""
"689824000","2209200","3271","5160.1",""
"690720000","2209200","3271","5166.8","0x23D39B7280004808"
"691554000","2209200","3271","5173.1",""
"692388000","2209200","3270","5179.1","0x3D39F3A80004870"
"693222000","2209200","3271","5185.4",""
"694364000","2209200","3271","5193.7",""
"695198000","2213300","3271","5199.6",""
"696032000","2213300","3271","5206.3",""
"696866000","2213300","3271","5213.0","0x3D3AEFA80004870"
"697705000","2213300","3271","5220.1",""
"698789000","2213300","3271","5228.4",""
"699681000","2213300","3271","5234.7",""
"700521000","2213300","3271","5241.0",""
"701355000","2213300","3271","5246.9",""
"702189000","2309000","3272","5252.8",""
"703272000","2309000","3271","5260.7",""
"704162000","2309000","3271","5267.4",""
"704996000","2309000","3271","5273.7",""
"705830000","2309000","3271","5279.7",""
"706665000","2309000","3272","5285.6",""
"707748000","2309000","3271","5293.5",""
"708640000","2309000","3271","5300.2",""
"709474000","2231400","3271","5306.5",""
"710315000","2231400","3271","5312.8",""
"711149000","2231400","3272","5318.7",""
"712290000","2231400","3272","5327.0",""
"713124000","2231400","3272","5332.9",""
"713958000","2231400","3271","5339.2",""
"714792000","2231400","3271","5345.5",""
"715626000","2231400","3271","5351.5",""
"716768000","2262100","3271","5360.9",""
"717602000","2262100","3272","5367.6",""
"718436000","2262100","3272","5374.4",""
"719270000","2262100","3272","5380.3",""
"720109000","2262100","3272","5386.2",""
"721250000","2262100","3272","5394.5",""
"722084000","2262100","3272","5400.8",""
"722918000","2262100","3271","5407.1","0x3D39B6E80004878"
"723752000","2259700","3271","5413.0","0x3D39F3C80004870"
"724586000","2259700","3272","5418.9",""
"725652000","2259700","3271","5426.8",""
"726553000","2259700","3271","5433.1",""
"727387000","2259700","3271","5439.8",""
"728221000","2259700","3272","5445.7",""
"729055000","2259700","3271","5452.1",""
"730201000","2259700","3271","5460.3",""
"731034000","2215900","3271","5466.3",""
"731869000","2215900","3271","5472.2",""
"732703000","2215900","3270","5478.5",""
"733536000","2215900","3270","5484.8",""
"734619000","2215900","3270","5492.7","0x23D39B7280004808"
"735510000","2215900","3270","5499.4","0x3D3B1A080004870"
"736344000","2215900","3270","5506.1",""
"737178000","2215900","3271","5512.8",""
"738012000","2313300","3271","5519.5",""
"739158000","2313300","3271","5527.8",""
"739991000","2313300","3271","5534.1",""
"740831000","2313300","3270","5540.4",""
"741665000","2313300","3270","5546.4",""
"742500000","2313300","3271","5552.7",""
"743584000","2313300","3271","5560.6",""
"744475000","2313300","3271","5566.9",""
"745309000","2227900","3271","5573.2",""
"746143000","2227900","3271","5579.5",""
"746977000","2227900","3271","5585.4",""
"748061000","2227900","3271","5593.3",""
"748952000","2227900","3271","5599.6",""
"749787000","2227900","3271","5605.9",""
"750626000","2227900","3271","5612.2",""
"751459000","2227900","3271","5618.1",""
"752601000","2212900","3271","5626.4","0x23D39B7280004808"
"753436000","2212900","3271","5632.7","0x3D39F4080004870"
"754269000","2212900","3271","5638.7",""
"755103000","2212900","3271","5644.6",""
"755937000","2212900","3271","5651.7",""
"757080000","2212900","3271","5660.8",""
"757913000","2212900","3271","5667.5",""
"758746000","2212900","3271","5673.8",""
"759581000","2330100","3271","5680.1",""
"760420000","2330100","3271","5686.0",""
"761562000","2330100","3271","5694.3",""
"762396000","2330100","3271","5700.2",""
"763230000","2330100","3271","5706.1",""
"764063000","2330100","3271","5712.8",""
"764897000","2330100","3271","5718.8",""
"765981000","2330100","3270","5726.6",""
"766872000","2213300","3271","5733.3",""
"767705000","2213300","3271","5739.3",""
"768539000","2213300","3271","5745.2",""
"769373000","2213300","3270","5751.5",""
"770520000","2213300","3271","5759.8",""
"771354000","2213300","3271","5766.1",""
"772188000","2213300","3271","5772.0",""
"773021000","2213300","3270","5778.3",""
"773855000","2208200","3271","5784.2",""
"774938000","2208200","3271","5792.1",""
"775828000","2208200","3271","5799.2",""
"776662000","2208200","3271","5805.9",""
"777496000","2208200","3271","5812.6",""
"778328000","2208200","3271","5819.4",""
"779469000","2208200","3271","5827.6",""
"780310000","2208200","3271","5834.0",""
"781149000","2311400","3271","5839.9",""
"781983000","2311400","3271","5846.2",""
"782816000","2311400","3271","5852.5","0x23D39B7280004808"
"783958000","2311400","3271","5860.8","0x3D39B2E80004870"
"784792000","2311400","3272","5866.7",""
"785625000","2311400","3272","5872.6",""
"786459000","2311400","3272","5878.5",""
"787293000","2311400","3272","5884.8",""
"788433000","2215300","3271","5893.1",""
"789266000","2215300","3271","5899.4","0x23D39B7280004808"
"790104000","2215300","3271","5905.7","0x3D39F4080004870"
"790938000","2215300","3271","5911.7",""
"791771000","2215300","3271","5917.6",""
"792913000","2215300","3271","5925.9",""
"793747000","2215300","3270","5932.2",""
"794582000","2215300","3270","5938.5",""
"795415000","2243000","3270","5944.8",""
"796249000","2243000","3270","5951.5",""
"797391000","2243000","3270","5960.6",""
"798225000","2243000","3270","5967.3",""
"799059000","2243000","3270","5973.2",""
"799893000","2243000","3270","5979.1",""
"800733000","2243000","3270","5985.8",""
"801817000","2243000","3270","5993.7",""
"802710000","2294600","3271","6000.0",""
"803543000","2294600","3270","6006.0",""
"804377000","2294600","3270","6012.3",""
"805211000","2294600","3270","6018.2","0x3D39B6E80004878"
"806295000","2294600","3269","6026.1","0x3D39F3680004870"
"807187000","2294600","3269","6032.8",""
"808021000","2294600","3269","6039.1",""
"808854000","2294600","3270","6045.0",""
"809687000","2210000","3269","6050.9",""
"810834000","2210000","3270","6059.2",""
"811669000","2210000","3270","6065.5",""
"812502000","2210000","3270","6071.8",""
"813337000","2210000","3270","6077.7",""
"814170000","2210000","3270","6084.1",""
"815312000","2210000","3270","6092.3","0x3D3B1A480004870"
"816147000","2210000","3270","6099.5",""
"816980000","2278600","3270","6105.8",""
"817815000","2278600","3270","6112.5",""
"818648000","2278600","3270","6118.8",""
"819790000","2278600","3270","6127.1",""
"820630000","2278600","3271","6133.4","0x23D39B7280004808"
"821463000","2278600","3271","6139.3","0x3D39F2C80004870"
"822296000","2278600","3270","6145.2",""
"823133000","2278600","3270","6151.5",""
"824275000","2245200","3270","6159.8",""
"825109000","2245200","3270","6166.1",""
"825944000","2245200","3270","6172.4",""
"826779000","2245200","3270","6178.4",""
"827612000","2245200","3270","6184.3",""
"828753000","2245200","3270","6192.6",""
"829587000","2245200","3270","6198.5",""
"830427000","2245200","3270","6205.2",""
"831261000","2241800","3269","6211.5",""
"832094000","2241800","3270","6217.4",""
"833178000","2241800","3270","6225.3",""
"834070000","2241800","3270","6231.6",""
"834903000","2241800","3270","6237.5",""
"835736000","2241800","3270","6244.6",""
"836569000","2241800","3270","6251.3",""
"837711000","2241800","3270","6260.4",""
"838545000","2297900","3270","6266.7",""
"839380000","2297900","3270","6273.0",""
"840219000","2297900","3271","6279.0",""
"841051000","2297900","3270","6284.9",""
"842134000","2297900","3270","6292.8",""
"843026000","2297900","3270","6299.5",""
"843860000","2297900","3270","6305.8","0x23D39B7280004808"
"844692000","2297900","3269","6311.7","0x3D39F3080004870"
"845526000","2226000","3270","6318.0",""
"846667000","2226000","3270","6326.3",""
"847501000","2226000","3270","6332.2",""
"848335000","2226000","3270","6338.5",""
"849169000","2226000","3270","6344.8",""
"850003000","2226000","3270","6350.8",""
"851149000","2226000","3271","6359.0",""
"851984000","2226000","3271","6365.0",""
"852818000","2196600","3271","6370.9",""
"853652000","2196600","3271","6377.2","0x23D39B7280004808"
"854486000","2196600","3271","6383.5","0x23D39B7280004860"
"855561000","2196600","3270","6391.8","0x3D3B18080004870"
"856461000","2196600","3270","6398.9",""
"857294000","2196600","3270","6405.6",""
"858128000","2196600","3270","6412.3",""
"858962000","2196600","3271","6418.2",""
"860109000","2312200","3271","6426.5",""
"860942000","2312200","3271","6432.4",""
"861776000","2312200","3270","6438.7",""
"862608000","2312200","3270","6445.0",""
"863442000","2312200","3270","6451.0",""
"864583000","2312200","3270","6459.2",""
"865422000","2312200","3271","6465.6",""
"866256000","2312200","3270","6471.5",""
"867089000","2226400","3271","6477.8",""
"867922000","2226400","3271","6484.1",""
"869064000","2226400","3271","6492.4",""
"869899000","2226400","3271","6498.3",""
"870738000","2226400","3270","6504.6",""
"871572000","2226400","3270","6510.5",""
"872406000","2226400","3270","6516.8",""
"873490000","2226400","3270","6524.7",""
"874381000","2229400","3271","6531.4",""
"875215000","2229400","3271","6537.3",""
"876048000","2229400","3270","6544.1",""
"876882000","2229400","3270","6550.8",""
"878024000","2229400","3270","6559.8",""
"878857000","2229400","3270","6566.2",""
"879691000","2229400","3270","6572.1",""
"880530000","2229400","3270","6578.4",""
"881365000","2294100","3270","6584.3",""
"882505000","2294100","3270","6593.0",""
"883340000","2294100","3270","6598.9",""
"884173000","2294100","3270","6604.8",""
"885007000","2294100","3270","6611.1",""
"885842000","2294100","3270","6617.4","0x23D39B7280004808"
"886925000","2294100","3270","6625.3","0x3D39B3280004870"
"887817000","2294100","3270","6631.6",""
"888651000","2214900","3271","6637.6",""
"889485000","2214900","3271","6643.5",""
"890324000","2214900","3271","6650.2",""
"891465000","2214900","3271","6658.1",""
"892299000","2214900","3270","6664.8",""
"893134000","2214900","3270","6670.7",""
"893967000","2214900","3270","6676.6",""
"894800000","2214900","3270","6682.5",""
"895943000","2262400","3270","6692.0",""
"896776000","2262400","3270","6698.7",""
"897610000","2262400","3270","6705.4",""
"898443000","2262400","3270","6711.7",""
"899278000","2262400","3270","6718.0",""
"900424000","2262400","3271","6726.3",""
"901259000","2262400","3271","6732.2",""
"902093000","2262400","3271","6738.2",""
"902927000","2276900","3270","6744.5",""
"903760000","2276900","3270","6750.8",""
"904902000","2276900","3270","6759.1",""
"905736000","2276900","3270","6765.4",""
"906569000","2276900","3270","6771.3",""
"907408000","2276900","3271","6777.2",""
"908242000","2276900","3271","6783.5","0x23D39B7280004808"
"909310000","2276900","3271","6791.4","0x3D39F1280004870"
"910214000","2230800","3270","6798.1",""
"911048000","2230800","3270","6804.0","0x3D3BD36C0004870"
"911882000","2230800","3270","6810.0","0x3D39F4680004870"
"912715000","2230800","3270","6816.3",""
"913857000","2230800","3270","6824.6",""
"914691000","2230800","3269","6830.5",""
"915524000","2230800","3270","6837.2",""
"916358000","2230800","3270","6843.9",""
"917192000","2278800","3270","6850.6",""
"918333000","2278800","3270","6859.7","0x23D39B7280004808"
"919168000","2278800","3270","6865.6","0x3D39F2680004870"
"920002000","2278800","3269","6871.5",""
"920841000","2278800","3270","6877.8",""
"921675000","2278800","3270","6884.1","0x23D39B7280004808"
"922759000","2278800","3269","6892.0","0x3D39B2280004870"
"923651000","2278800","3270","6898.7",""
"924485000","2245700","3270","6904.6",""
"925319000","2245700","3270","6910.6",""
"926153000","2245700","3270","6916.5",""
"927295000","2245700","3270","6925.2",""
"928128000","2245700","3270","6931.1","0x23D39B7280004808"
"928962000","2245700","3271","6937.4","0x3D39A8280004870"
"929797000","2245700","3270","6943.7",""
"930635000","2245700","3270","6949.6",""
"931777000","2212900","3270","6957.9",""
"932611000","2212900","3270","6963.8",""
