Time (ns),Current (nA),Voltage (mV),Energy (uJ),DSR
"6539620000","2246100","3270","48602.4",""
"6540704000","2246100","3271","48610.3",""
"6541596000","2246100","3271","48616.6",""
"6542429000","2246100","3270","48622.9",""
"6543264000","2246100","3271","48628.8",""
"6544098000","2261100","3271","48635.6",""
"6545241000","2261100","3271","48643.8",""
"6546075000","2261100","3270","48650.2","0x23D39B7280004808"
"6546915000","2261100","3270","48656.1","0x3D39F2E80004870"
"6547748000","2261100","3270","48662.4",""
"6548583000","2261100","3270","48668.3",""
"6549724000","2261100","3270","48677.4",""
"6550558000","2261100","3270","48683.3",""
"6551392000","2245500","3269","48689.6",""
"6552225000","2245500","3269","48695.5",""
"6553059000","2245500","3269","48701.8",""
"6554143000","2245500","3270","48709.7",""
"6555035000","2245500","3269","48716.8",""
"6555869000","2245500","3269","48723.1",""
"6556709000","2245500","3269","48729.1","0x3D39F1880004870"
"6557543000","2245500","3269","48735.4",""
"6558628000","2246700","3269","48743.3",""
"6559520000","2246700","3270","48749.6",""
"6560353000","2246700","3269","48756.3",""
"6561188000","2246700","3269","48762.6",""
"6562021000","2246700","3270","48768.5",""
"6563162000","2246700","3270","48776.8",""
"6563996000","2246700","3270","48783.1","0x23D39B7280004808"
"6564836000","2246700","3270","48789.0","0x3D3BD2880004870"
"6565668000","2258600","3269","48795.7",""
"6566503000","2258600","3269","48802.0",""
"6567591000","2258600","3269","48809.9",""
"6568483000","2258600","3269","48816.2",""
"6569316000","2258600","3269","48822.5",""
"6570151000","2258600","3269","48828.5",""
"6570985000","2258600","3269","48835.2",""
"6572126000","2258600","3268","48843.5",""
"6572960000","2246100","3269","48849.8",""
"6573793000","2246100","3269","48855.7",""
"6574628000","2246100","3269","48862.0",""
"6575461000","2246100","3269","48867.9",""
"6576607000","2246100","3269","48877.0",""
"6577442000","2246100","3269","48883.3",""
"6578276000","2246100","3269","48889.2","0x3D3BD3AC0004870"
"6579109000","2246100","3269","48895.5","0x3D39B0880004870"
"6579943000","2242400","3269","48901.5",""
"6581084000","2242400","3268","48910.1",""
"6581920000","2242400","3269","48916.4",""
"6582753000","2242400","3269","48922.8","0x23D39B7280004808"
"6583587000","2242400","3269","48928.7","0x3D39EF680004870"
"6584420000","2242400","3269","48935.0","0x23D39B7280004808"
"6585561000","2242400","3269","48943.3","0x3D0402680004870"
"6586396000","2242400","3269","48949.2",""
"6587234000","2262800","3269","48955.9",""
"6588069000","2262800","3269","48962.2",""
"6588902000","2262800","3269","48968.1",""
"6590042000","2262800","3268","48976.4",""
"6590875000","2262800","3268","48982.7",""
"6591708000","2262800","3269","48988.6",""
"6592542000","2262800","3268","48995.3",""
"6593374000","2262800","3268","49001.7",""
"6594450000","2253100","3268","49009.5",""
"6595349000","2253100","3268","49016.3",""
"6596183000","2253100","3269","49022.2",""
"6597022000","2253100","3269","49028.5",""
"6597856000","2253100","3269","49034.8",""
"6598998000","2253100","3268","49043.5",""
"6599833000","2253100","3269","49049.4",""
"6600667000","2253100","3269","49055.7",""
"6601501000","2238000","3268","49061.6",""
"6602336000","2238000","3268","49067.9",""
"6603477000","2238000","3268","49076.6",""
"6604312000","2238000","3268","49082.9",""
"6605146000","2238000","3269","49088.8",""
"6605979000","2238000","3269","49095.2",""
"6606823000","2238000","3269","49101.1","0x3D3BD36C0004870"
"6607964000","2238000","3269","49109.4","0x3D3B1AE80004870"
"6608798000","2261100","3268","49116.1",""
"6609630000","2261100","3268","49122.4",""
"6610464000","2261100","3269","49128.7",""
"6611299000","2261100","3269","49134.6",""
"6612383000","2261100","3269","49142.5",""
"6613273000","2261100","3269","49148.8",""
"6614105000","2261100","3269","49155.5",""
"6614940000","2261100","3269","49161.8",""
"6615774000","2262200","3269","49168.1",""
"6616862000","2262200","3270","49176.0","0x23D39B7280004808"
"6617753000","2262200","3270","49182.3","0x3D3BD2E80004870"
"6618588000","2262200","3270","49188.7","0x23D39B7280004808"
"6619422000","2262200","3270","49195.0","0x3D3BD2A80004870"
"6620256000","2262200","3270","49201.3",""
"6621398000","2262200","3270","49209.6",""
"6622231000","2262200","3269","49215.9",""
"6623065000","2229600","3270","49221.8",""
"6623899000","2229600","3269","49228.1",""
"6624733000","2229600","3269","49234.4",""
"6625874000","2229600","3269","49243.1",""
"6626713000","2229600","3269","49249.0",""
"6627547000","2229600","3269","49255.3",""
"6628381000","2229600","3269","49261.2","0x3D3BD36C0004870"
"6629215000","2229600","3269","49267.6","0x3D39F4480004870"
"6630299000","2264400","3269","49275.8",""
"6631190000","2264400","3269","49282.5",""
"6632023000","2264400","3269","49288.9",""
"6632857000","2264400","3269","49294.8",""
"6633691000","2264400","3269","49301.1","0x23D39B7280004808"
"6634834000","2264400","3269","49309.4","0x3D3BD3AC0004870"
"6635667000","2264400","3269","49315.7","0x3D3BD2E80004870"
"6636501000","2264400","3269","49322.0",""
"6637341000","2257700","3269","49328.3",""
"6638174000","2257700","3269","49334.2",""
"6639315000","2257700","3270","49342.5",""
"6640148000","2257700","3269","49348.8","0x23D39B7280004808"
"6640982000","2257700","3269","49355.1","0x3D3BD3C80004870"
"6641816000","2257700","3269","49361.4",""
"6642650000","2257700","3269","49367.8",""
"6643791000","2257700","3269","49376.0",""
"6644624000","2232400","3268","49382.0",""
"6645456000","2232400","3269","49388.3",""
"6646290000","2232400","3269","49394.6",""
"6647129000","2232400","3269","49401.3",""
"6648214000","2232400","3269","49409.2",""
"6649111000","2232400","3269","49415.5",""
"6649945000","2232400","3269","49421.8",""
"6650779000","2232400","3269","49427.7",""
"6651612000","2258000","3270","49434.0",""
"6652697000","2258000","3269","49442.3",""
"6653589000","2258000","3269","49449.0",""
"6654423000","2258000","3270","49454.9",""
"6655256000","2258000","3269","49461.3",""
"6656091000","2258000","3269","49467.2",""
"6657237000","2258000","3269","49476.3",""
"6658072000","2258000","3269","49482.6",""
"6658906000","2278600","3269","49488.9",""
"6659740000","2278600","3269","49494.8",""
"6660573000","2278600","3269","49501.1",""
"6661714000","2278600","3269","49509.4",""
"6662549000","2278600","3269","49515.7",""
"6663383000","2278600","3269","49521.6",""
"6664217000","2278600","3268","49527.9","0x3D39B0680004870"
"6665052000","2278600","3269","49534.2",""
"6666136000","2248700","3269","49542.5",""
"6667033000","2248700","3269","49548.8",""
"6667867000","2248700","3269","49555.2",""
"6668702000","2248700","3269","49561.1",""
"6669534000","2248700","3269","49567.4",""
"6670610000","2248700","3269","49575.7",""
"6671510000","2248700","3269","49582.4",""
"6672343000","2248700","3269","49588.3",""
"6673177000","2241300","3269","49594.6",""
"6674010000","2241300","3269","49600.5",""
"6675092000","2241300","3269","49608.4",""
"6675983000","2241300","3269","49615.5",""
"6676821000","2241300","3269","49621.8",""
"6677654000","2241300","3269","49628.1",""
"6678488000","2241300","3269","49634.1",""
"6679628000","2241300","3269","49642.3",""
"6680463000","2247700","3269","49648.7",""
"6681297000","2247700","3268","49655.4",""
"6682131000","2247700","3269","49661.3",""
"6682964000","2247700","3269","49667.6",""
"6684104000","2247700","3269","49675.9","0x23D39B7280004808"
"6684938000","2247700","3269","49682.2","0x3D3BD2880004870"
"6685771000","2247700","3269","49688.1","0x23D39B7280004808"
"6686609000","2247700","3269","49694.8","0x3D3AEF680004870"
"6687443000","2278200","3269","49701.1",""
"6688585000","2278200","3269","49709.0",""
"6689419000","2278200","3270","49715.3",""
"6690253000","2278200","3269","49721.6",""
"6691092000","2278200","3269","49727.6",""
"6691926000","2278200","3269","49733.9",""
"6693067000","2278200","3269","49742.5","0x3D3BD3AC0004870"
"6693900000","2278200","3268","49748.9","0x3D39EA680004870"
"6694734000","2229800","3269","49754.8",""
"6695567000","2229800","3269","49761.1",""
"6696401000","2229800","3269","49767.4",""
"6697549000","2229800","3270","49776.1",""
"6698383000","2229800","3270","49782.4",""
"6699217000","2229800","3270","49788.3",""
"6700051000","2229800","3270","49794.6",""
"6700885000","2229800","3270","49800.5",""
"6701969000","2263700","3270","49808.8","0x3D39B6E80004878"
"6702860000","2263700","3270","49815.5","0x3D3BD3E80004870"
"6703694000","2263700","3270","49821.8",""
"6704528000","2263700","3270","49827.8",""
"6705362000","2263700","3270","49834.1",""
"6706504000","2263700","3269","49842.4",""
"6707343000","2263700","3270","49848.7",""
"6708178000","2263700","3270","49855.0",""
"6709012000","2257700","3270","49861.3",""
"6709845000","2257700","3270","49867.6",""
"6710986000","2257700","3270","49875.9",""
"6711820000","2257700","3270","49881.8",""
"6712653000","2257700","3270","49888.1",""
"6713487000","2257700","3271","49894.4","0x3D3BD3AC0004870"
"6714321000","2257700","3271","49900.7","0x3D39B4280004870"
"6715463000","2257700","3271","49909.0","0x23D39B7280004808"
"6716297000","2248100","3271","49915.3","0x3D39F3A80004870"
"6717136000","2248100","3271","49921.3",""
"6717970000","2248100","3270","49927.6",""
"6718804000","2248100","3271","49933.9",""
"6719945000","2248100","3271","49942.6",""
"6720778000","2248100","3271","49948.9",""
"6721612000","2248100","3271","49954.8",""
"6722446000","2248100","3271","49961.1",""
"6723280000","2242400","3271","49967.0",""
"6724363000","2242400","3272","49975.3",""
"6725255000","2242400","3272","49982.0",""
"6726089000","2242400","3272","49988.3",""
"6726928000","2242400","3272","49994.2",""
"6727761000","2242400","3272","50000.6",""
"6728903000","2242400","3272","50008.8",""
"6729736000","2242400","3272","50015.2",""
"6730570000","2263200","3273","50021.5",""
"6731404000","2263200","3272","50027.8",""
"6732274000","2263200","3272","50034.1",""
"6733416000","2263200","3272","50042.4",""
"6734249000","2263200","3272","50048.7",""
"6735084000","2263200","3272","50054.6",""
"6735918000","2263200","3272","50061.3",""
"6736757000","2263200","3273","50067.2",""
"6737899000","2250900","3273","50075.9",""
"6738732000","2250900","3272","50081.8","0x23D39B7280004808"
"6739567000","2250900","3272","50088.1","0x3D39F2280004870"
"6740401000","2250900","3273","50094.4",""
"6741236000","2250900","3273","50100.8",""
"6742377000","2250900","3272","50109.0",""
"6743210000","2250900","3272","50115.0",""
"6744043000","2250900","3272","50121.3",""
"6744878000","2244100","3273","50127.6",""
"6745712000","2244100","3273","50133.9","0x3D3BD3AC0004870"
"6746859000","2244100","3273","50142.6","0x3D39F1A80004870"
"6747693000","2244100","3273","50148.5",""
"6748528000","2244100","3273","50154.8",""
"6749362000","2244100","3273","50161.1",""
"6750196000","2244100","3273","50167.0",""
"6751337000","2244100","3273","50175.7",""
"6752171000","2262100","3273","50182.0","0x23D39B7280004808"
"6753004000","2262100","3273","50188.3","0x3D39F3A80004870"
"6753838000","2262100","3273","50194.3","0x23D39B7280004808"
"6754671000","2262100","3273","50200.6","0x3D39F2680004870"
"6755755000","2262100","3273","50208.5",""
"6756652000","2262100","3273","50215.2",""
"6757486000","2262100","3274","50221.5",""
"6758320000","2262100","3273","50227.8",""
"6759154000","2242600","3273","50233.7",""
"6760238000","2242600","3273","50241.6","0x23D39B7280004808"
"6761129000","2242600","3273","50248.3","0x3D39EF680004870"
"6761963000","2242600","3273","50254.6",""
"6762796000","2242600","3273","50260.9",""
"6763629000","2242600","3272","50266.8",""
"6764769000","2242600","3272","50275.5",""
"6765602000","2242600","3272","50281.4",""
"6766436000","2249100","3273","50287.8",""
"6767276000","2249100","3273","50294.1",""
"6768110000","2249100","3273","50300.4",""
"6769252000","2249100","3272","50308.7",""
"6770086000","2249100","3272","50315.0",""
"6770920000","2249100","3272","50320.9",""
"6771754000","2249100","3272","50327.2","0x3D39F4480004870"
"6772588000","2249100","3272","50333.5",""
"6773730000","2262100","3272","50342.2","0x23D39B7280004808"
"6774569000","2262100","3272","50348.1","0x3D39F3080004870"
"6775401000","2262100","3272","50354.4",""
"6776236000","2262100","3272","50360.3",""
"6777076000","2262100","3273","50366.7",""
"6778216000","2262100","3272","50375.3",""
"6779051000","2262100","3272","50381.7",""
"6779884000","2262100","3272","50388.0",""
"6780718000","2240800","3272","50393.9","0x23D39B7280004808"
"6781552000","2240800","3272","50399.8","0x3D39F2280004870"
"6782693000","2240800","3271","50408.5",""
"6783527000","2240800","3272","50414.8",""
"6784361000","2240800","3272","50421.1",""
"6785195000","2240800","3272","50427.4",""
"6786029000","2240800","3271","50433.3",""
"6787118000","2240800","3272","50441.2",""
"6788011000","2245900","3272","50447.9",""
"6788845000","2245900","3272","50454.2",""
"6789679000","2245900","3272","50460.6","0x3D3BD3AC0004870"
"6790511000","2245900","3271","50466.9","0x3D39B0A80004870"
"6791653000","2245900","3271","50475.1",""
"6792486000","2245900","3271","50481.1",""
"6793319000","2245900","3270","50487.4",""
"6794153000","2245900","3270","50493.7",""
"6794987000","2262000","3270","50500.0",""
"6796127000","2262000","3270","50508.3",""
"6796965000","2262000","3270","50514.6",""
"6797799000","2262000","3270","50520.5",""
"6798631000","2262000","3269","50526.8",""
"6799465000","2262000","3269","50532.7",""
"6800549000","2262000","3269","50541.4",""
"6801441000","2262000","3269","50547.7",""
"6802274000","2247500","3268","50554.0",""
"6803109000","2247500","3269","50560.0",""
"6803943000","2247500","3269","50566.3",""
"6805026000","2247500","3269","50574.2",""
"6805918000","2247500","3270","50581.3",""
"6806757000","2247500","3270","50587.6",""
"6807591000","2247500","3270","50593.5",""
"6808425000","2247500","3270","50599.8",""
"6809509000","2247100","3270","50607.7",""
"6810400000","2247100","3270","50614.0",""
"6811235000","2247100","3270","50620.7",""
"6812069000","2247100","3270","50627.0","0x23D39B7480004870"
"6812903000","2247100","3270","50633.0","0x3D39F0A80004870"
"6814044000","2247100","3270","50641.2",""
"6814878000","2247100","3270","50647.5",""
"6815712000","2247100","3270","50653.5",""
"6816556000","2256300","3270","50660.2",""
"6817390000","2256300","3269","50666.5",""
"6818532000","2256300","3269","50674.8",""
"6819367000","2256300","3270","50680.7",""
"6820200000","2256300","3269","50687.0",""
"6821033000","2256300","3269","50692.9",""
"6821867000","2256300","3269","50699.6",""
"6823008000","2256300","3269","50707.9",""
"6823842000","2248100","3269","50714.2",""
"6824675000","2248100","3269","50720.1",""
"6825508000","2248100","3268","50726.4",""
"6826343000","2248100","3269","50732.4",""
"6827489000","2248100","3269","50741.4",""
"6828323000","2248100","3269","50747.8",""
"6829157000","2248100","3269","50753.7",""
"6829991000","2248100","3270","50759.6",""
"6830825000","2242600","3269","50765.9",""
"6831909000","2242600","3269","50773.8",""
"6832801000","2242600","3269","50780.9","0x3D3B886C0004870"
"6833634000","2242600","3269","50787.2","0x3D3924880004870"
"6834468000","2242600","3269","50793.1",""
"6835301000","2242600","3269","50799.4",""
"6836441000","2242600","3269","50807.7",""
"6837282000","2242600","3269","50814.0","0x23D39B7280004808"
"6838116000","2262800","3269","50820.3","0x3D39F1880004870"
"6838949000","2262800","3269","50826.3",""
"6839783000","2262800","3269","50832.6",""
"6840926000","2262800","3270","50841.3",""
"6841760000","2262800","3270","50847.6",""
